scope,image_id,method,frequency_filter,pyramid_levels,nms,image_scale,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
scale_curve,IMG_0261,Sobel,gaussian_lowpass,3,True,0.75,0.7222222222222222,2.552019476890564,26,36,45
scale_curve,IMG_0261,Sobel,gaussian_lowpass,3,True,1.0,0.8888888888888888,2.2973649501800537,32,36,74
scale_curve,IMG_0261,Sobel,gaussian_lowpass,3,True,1.25,0.9166666666666666,2.306779623031616,33,36,101
scale_curve,IMG_0261,LoG,gaussian_lowpass,3,True,0.5,0.5862068965517241,3.2577834129333496,17,47,29
scale_curve,IMG_0261,LoG,gaussian_lowpass,3,True,0.75,0.7872340425531915,2.5036489963531494,37,47,87
scale_curve,IMG_0261,LoG,gaussian_lowpass,3,True,1.0,0.8297872340425532,2.3414671421051025,39,47,127
scale_curve,IMG_0261,LoG,gaussian_lowpass,3,True,1.25,0.851063829787234,1.7836615443229675,40,47,200
scale_curve,IMG_0261,Harris,gaussian_lowpass,3,True,0.5,0.6274509803921569,2.696691870689392,32,71,51
scale_curve,IMG_0261,Harris,gaussian_lowpass,3,True,0.75,0.647887323943662,1.8229659795761108,46,71,117
scale_curve,IMG_0261,Harris,gaussian_lowpass,3,True,1.0,0.7464788732394366,2.1935770511627197,53,71,218
scale_curve,IMG_0261,Harris,gaussian_lowpass,3,True,1.25,0.7887323943661971,1.9675312042236328,56,71,217
scale_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,0.5,0.6046511627906976,3.1087311506271362,26,66,43
scale_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,0.75,0.7121212121212122,2.0783193111419678,47,66,110
scale_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,1.0,0.803030303030303,1.8911744356155396,53,66,197
scale_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,1.25,0.8181818181818182,2.2542531490325928,54,66,217
scale_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,0.5,0.43478260869565216,2.34111487865448,10,23,38
scale_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,0.75,0.5217391304347826,2.5017606019973755,12,23,50
scale_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,1.0,0.5217391304347826,2.356657028198242,12,23,49
scale_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,1.25,0.4782608695652174,2.950960874557495,11,23,48
scale_curve,IMG_0261,Sobel,ideal_highpass,3,True,0.5,0.5294117647058824,2.4523112773895264,27,68,51
scale_curve,IMG_0261,Sobel,ideal_highpass,3,True,0.75,0.75,2.2961511611938477,51,68,106
scale_curve,IMG_0261,Sobel,ideal_highpass,3,True,1.0,0.7352941176470589,2.080493927001953,50,68,175
scale_curve,IMG_0261,Sobel,ideal_highpass,3,True,1.25,0.6617647058823529,1.9610092639923096,45,68,218
scale_curve,IMG_0261,LoG,ideal_highpass,3,True,0.5,0.5188679245283019,3.0634677410125732,55,115,106
scale_curve,IMG_0261,LoG,ideal_highpass,3,True,0.75,0.6782608695652174,2.5470499992370605,78,115,174
scale_curve,IMG_0261,LoG,ideal_highpass,3,True,1.0,0.6608695652173913,2.5763347148895264,76,115,217
scale_curve,IMG_0261,LoG,ideal_highpass,3,True,1.25,0.5304347826086957,2.7223410606384277,61,115,217
scale_curve,IMG_0261,Harris,ideal_highpass,3,True,0.5,0.49,2.586111307144165,49,110,100
scale_curve,IMG_0261,Harris,ideal_highpass,3,True,0.75,0.7727272727272727,2.4457712173461914,85,110,197
scale_curve,IMG_0261,Harris,ideal_highpass,3,True,1.0,0.6727272727272727,2.5250086784362793,74,110,218
scale_curve,IMG_0261,Harris,ideal_highpass,3,True,1.25,0.6727272727272727,2.5271843671798706,74,110,217
scale_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,0.5,0.4268292682926829,3.1316425800323486,35,90,82
scale_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,0.75,0.6222222222222222,2.5646073818206787,56,90,155
scale_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,1.0,0.7111111111111111,2.3335663080215454,64,90,218
scale_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,1.25,0.6333333333333333,2.5348949432373047,57,90,217
scale_curve,IMG_0261,SIFT,ideal_highpass,3,True,0.5,0.39285714285714285,1.6011408567428589,11,28,56
scale_curve,IMG_0261,SIFT,ideal_highpass,3,True,0.75,0.4642857142857143,2.0543346405029297,13,28,42
scale_curve,IMG_0261,SIFT,ideal_highpass,3,True,1.0,0.2857142857142857,1.4972966313362122,8,28,33
scale_curve,IMG_0261,SIFT,ideal_highpass,3,True,1.25,0.4642857142857143,1.7340359687805176,13,28,40
scale_curve,IMG_0261,Sobel,gaussian_highpass,3,True,0.5,0.65,2.4776278734207153,26,60,40
scale_curve,IMG_0261,Sobel,gaussian_highpass,3,True,0.75,0.75,2.5655248165130615,45,60,88
scale_curve,IMG_0261,Sobel,gaussian_highpass,3,True,1.0,0.7666666666666667,2.2409995794296265,46,60,161
scale_curve,IMG_0261,Sobel,gaussian_highpass,3,True,1.25,0.6833333333333333,2.3259546756744385,41,60,217
scale_curve,IMG_0261,LoG,gaussian_highpass,3,True,0.5,0.5157894736842106,2.9745380878448486,49,113,95
scale_curve,IMG_0261,LoG,gaussian_highpass,3,True,0.75,0.6637168141592921,2.4334821701049805,75,113,168
scale_curve,IMG_0261,LoG,gaussian_highpass,3,True,1.0,0.672566371681416,2.29376757144928,76,113,217
scale_curve,IMG_0261,LoG,gaussian_highpass,3,True,1.25,0.6017699115044248,2.6961803436279297,68,113,218
scale_curve,IMG_0261,Harris,gaussian_highpass,3,True,0.5,0.49504950495049505,2.8345612287521362,50,116,101
scale_curve,IMG_0261,Harris,gaussian_highpass,3,True,0.75,0.6379310344827587,2.337687849998474,74,116,189
scale_curve,IMG_0261,Harris,gaussian_highpass,3,True,1.0,0.6120689655172413,2.5579800605773926,71,116,218
scale_curve,IMG_0261,Harris,gaussian_highpass,3,True,1.25,0.6206896551724138,2.494358539581299,72,116,216
scale_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,0.5,0.42028985507246375,2.9576680660247803,29,96,69
scale_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,0.75,0.5833333333333334,2.5171749591827393,56,96,160
scale_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,1.0,0.6979166666666666,2.499053716659546,67,96,218
scale_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,1.25,0.6875,2.873834013938904,66,96,217
scale_curve,IMG_0261,SIFT,gaussian_highpass,3,True,0.5,0.34782608695652173,2.0078293681144714,8,23,64
scale_curve,IMG_0261,SIFT,gaussian_highpass,3,True,0.75,0.43478260869565216,1.918165922164917,10,23,33
scale_curve,IMG_0261,SIFT,gaussian_highpass,3,True,1.0,0.2608695652173913,1.766782522201538,6,23,36
scale_curve,IMG_0261,SIFT,gaussian_highpass,3,True,1.25,0.30434782608695654,1.848514199256897,7,23,39
scale_curve,IMG_0262,Sobel,none,3,True,0.5,0.6388888888888888,2.4887614250183105,23,51,36
scale_curve,IMG_0262,Sobel,none,3,True,0.75,0.5882352941176471,2.1304709911346436,30,51,58
scale_curve,IMG_0262,Sobel,none,3,True,1.0,0.7058823529411765,1.5783180594444275,36,51,95
scale_curve,IMG_0262,Sobel,none,3,True,1.25,0.8431372549019608,1.9916940927505493,43,51,126
scale_curve,IMG_0262,LoG,none,3,True,0.5,0.4838709677419355,2.5331552028656006,30,76,62
scale_curve,IMG_0262,LoG,none,3,True,0.75,0.7236842105263158,2.139293670654297,55,76,98
scale_curve,IMG_0262,LoG,none,3,True,1.0,0.881578947368421,2.0022661685943604,67,76,180
scale_curve,IMG_0262,LoG,none,3,True,1.25,0.7894736842105263,2.0689120292663574,60,76,216
scale_curve,IMG_0262,Harris,none,3,True,0.5,0.5714285714285714,2.380499005317688,36,93,63
scale_curve,IMG_0262,Harris,none,3,True,0.75,0.6559139784946236,2.4101059436798096,61,93,146
scale_curve,IMG_0262,Harris,none,3,True,1.0,0.7204301075268817,2.479306697845459,67,93,216
scale_curve,IMG_0262,Harris,none,3,True,1.25,0.6989247311827957,2.5582854747772217,65,93,216
scale_curve,IMG_0262,Shi-Tomasi,none,3,True,0.5,0.5094339622641509,2.2539641857147217,27,89,53
scale_curve,IMG_0262,Shi-Tomasi,none,3,True,0.75,0.6404494382022472,2.478121280670166,57,89,119
scale_curve,IMG_0262,Shi-Tomasi,none,3,True,1.0,0.6966292134831461,2.094930052757263,62,89,202
scale_curve,IMG_0262,Shi-Tomasi,none,3,True,1.25,0.6966292134831461,2.288636326789856,62,89,216
scale_curve,IMG_0262,SIFT,none,3,True,0.5,0.5652173913043478,2.8562965393066406,13,23,70
scale_curve,IMG_0262,SIFT,none,3,True,0.75,0.782608695652174,2.188174247741699,18,23,56
scale_curve,IMG_0262,SIFT,none,3,True,1.0,0.5652173913043478,2.6916823387145996,13,23,52
scale_curve,IMG_0262,SIFT,none,3,True,1.25,0.5217391304347826,2.4411600828170776,12,23,38
scale_curve,IMG_0262,Sobel,ideal_lowpass,3,True,0.5,0.3333333333333333,2.771819591522217,6,29,18
scale_curve,IMG_0262,Sobel,ideal_lowpass,3,True,0.75,0.5862068965517241,2.0610363483428955,17,29,35
scale_curve,IMG_0262,Sobel,ideal_lowpass,3,True,1.0,0.5862068965517241,2.9710259437561035,17,29,52
scale_curve,IMG_0262,Sobel,ideal_lowpass,3,True,1.25,0.6896551724137931,2.7279831171035767,20,29,82
scale_curve,IMG_0262,LoG,ideal_lowpass,3,True,0.5,0.5,2.793291211128235,12,45,24
scale_curve,IMG_0262,LoG,ideal_lowpass,3,True,0.75,0.4444444444444444,2.3767136335372925,20,45,55
scale_curve,IMG_0262,LoG,ideal_lowpass,3,True,1.0,0.4888888888888889,2.8365410566329956,22,45,115
scale_curve,IMG_0262,LoG,ideal_lowpass,3,True,1.25,0.5555555555555556,2.1320433616638184,25,45,148
scale_curve,IMG_0262,Harris,ideal_lowpass,3,True,0.5,0.5,3.0647895336151123,20,101,40
scale_curve,IMG_0262,Harris,ideal_lowpass,3,True,0.75,0.4772727272727273,2.2392860651016235,42,101,88
scale_curve,IMG_0262,Harris,ideal_lowpass,3,True,1.0,0.4752475247524752,2.350008487701416,48,101,187
scale_curve,IMG_0262,Harris,ideal_lowpass,3,True,1.25,0.504950495049505,2.528322458267212,51,101,218
scale_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,0.5,0.4375,2.8897812366485596,14,78,32
scale_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,0.75,0.43243243243243246,2.7895047664642334,32,78,74
scale_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,1.0,0.5,1.9545223712921143,39,78,154
scale_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,1.25,0.6025641025641025,2.257211446762085,47,78,210
scale_curve,IMG_0262,SIFT,ideal_lowpass,3,True,0.5,0.5789473684210527,2.7892379760742188,11,19,63
scale_curve,IMG_0262,SIFT,ideal_lowpass,3,True,0.75,0.631578947368421,2.253210186958313,12,19,83
scale_curve,IMG_0262,SIFT,ideal_lowpass,3,True,1.0,0.7368421052631579,2.4782201051712036,14,19,89
scale_curve,IMG_0262,SIFT,ideal_lowpass,3,True,1.25,0.631578947368421,2.562371611595154,12,19,80
scale_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,0.5,0.7727272727272727,2.4646623134613037,17,37,22
scale_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,0.75,0.6388888888888888,3.0680716037750244,23,37,36
scale_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,1.0,0.8918918918918919,2.711859703063965,33,37,57
scale_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,1.25,0.8108108108108109,2.4362021684646606,30,37,72
scale_curve,IMG_0262,LoG,gaussian_lowpass,3,True,0.5,0.5769230769230769,2.61028790473938,15,46,26
scale_curve,IMG_0262,LoG,gaussian_lowpass,3,True,0.75,0.6304347826086957,2.793146848678589,29,46,74
scale_curve,IMG_0262,LoG,gaussian_lowpass,3,True,1.0,0.8043478260869565,2.1803507804870605,37,46,110
scale_curve,IMG_0262,LoG,gaussian_lowpass,3,True,1.25,0.9347826086956522,2.5219709873199463,43,46,159
scale_curve,IMG_0262,Harris,gaussian_lowpass,3,True,0.5,0.6341463414634146,2.729355216026306,26,71,41
scale_curve,IMG_0262,Harris,gaussian_lowpass,3,True,0.75,0.5633802816901409,2.31348192691803,40,71,91
scale_curve,IMG_0262,Harris,gaussian_lowpass,3,True,1.0,0.7464788732394366,2.169159173965454,53,71,172
scale_curve,IMG_0262,Harris,gaussian_lowpass,3,True,1.25,0.7887323943661971,1.9134616255760193,56,71,216
scale_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,0.5,0.6176470588235294,3.336738109588623,21,66,34
scale_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,0.75,0.5757575757575758,2.472864031791687,38,66,80
scale_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,1.0,0.7424242424242424,2.3418962955474854,49,66,150
scale_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,1.25,0.8333333333333334,2.186856269836426,55,66,219
scale_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,0.5,0.375,2.6985738277435303,9,24,50
scale_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,0.75,0.5,2.3401224613189697,12,24,60
scale_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,1.0,0.4166666666666667,2.3765411376953125,10,24,62
scale_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,1.25,0.5,2.3671071529388428,12,24,57
scale_curve,IMG_0262,Sobel,ideal_highpass,3,True,0.5,0.36,2.9232730865478516,18,69,50
scale_curve,IMG_0262,Sobel,ideal_highpass,3,True,0.75,0.6666666666666666,2.437835693359375,46,69,93
scale_curve,IMG_0262,Sobel,ideal_highpass,3,True,1.0,0.7536231884057971,2.2296626567840576,52,69,169
scale_curve,IMG_0262,Sobel,ideal_highpass,3,True,1.25,0.6811594202898551,2.0997865200042725,47,69,217
scale_curve,IMG_0262,LoG,ideal_highpass,3,True,0.5,0.4157303370786517,2.9998767375946045,37,113,89
scale_curve,IMG_0262,LoG,ideal_highpass,3,True,0.75,0.6460176991150443,2.449322462081909,73,113,162
scale_curve,IMG_0262,LoG,ideal_highpass,3,True,1.0,0.7079646017699115,2.3321715593338013,80,113,219
scale_curve,IMG_0262,LoG,ideal_highpass,3,True,1.25,0.5663716814159292,2.2122455835342407,64,113,217
scale_curve,IMG_0262,Harris,ideal_highpass,3,True,0.5,0.449438202247191,2.5937559604644775,40,110,89
scale_curve,IMG_0262,Harris,ideal_highpass,3,True,0.75,0.6727272727272727,2.47845196723938,74,110,164
scale_curve,IMG_0262,Harris,ideal_highpass,3,True,1.0,0.6727272727272727,2.574040651321411,74,110,218
scale_curve,IMG_0262,Harris,ideal_highpass,3,True,1.25,0.6,2.319438338279724,66,110,216
scale_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,0.5,0.4189189189189189,2.9842469692230225,31,89,74
scale_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,0.75,0.550561797752809,2.3506038188934326,49,89,151
scale_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,1.0,0.6629213483146067,2.563359260559082,59,89,216
scale_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,1.25,0.651685393258427,2.451475977897644,58,89,217
scale_curve,IMG_0262,SIFT,ideal_highpass,3,True,0.5,0.32142857142857145,3.210824966430664,9,28,71
scale_curve,IMG_0262,SIFT,ideal_highpass,3,True,0.75,0.5714285714285714,2.507398247718811,16,28,63
scale_curve,IMG_0262,SIFT,ideal_highpass,3,True,1.0,0.35714285714285715,2.755561947822571,10,28,62
scale_curve,IMG_0262,SIFT,ideal_highpass,3,True,1.25,0.32142857142857145,2.0618152618408203,9,28,55
scale_curve,IMG_0262,Sobel,gaussian_highpass,3,True,0.5,0.5434782608695652,2.2580814361572266,25,61,46
scale_curve,IMG_0262,Sobel,gaussian_highpass,3,True,0.75,0.6885245901639344,2.3317012786865234,42,61,83
scale_curve,IMG_0262,Sobel,gaussian_highpass,3,True,1.0,0.819672131147541,2.046832323074341,50,61,141
scale_curve,IMG_0262,Sobel,gaussian_highpass,3,True,1.25,0.7213114754098361,1.8735439777374268,44,61,219
scale_curve,IMG_0262,LoG,gaussian_highpass,3,True,0.5,0.4367816091954023,2.681348443031311,38,112,87
scale_curve,IMG_0262,LoG,gaussian_highpass,3,True,0.75,0.6517857142857143,2.4093551635742188,73,112,159
scale_curve,IMG_0262,LoG,gaussian_highpass,3,True,1.0,0.7142857142857143,2.2410320043563843,80,112,217
scale_curve,IMG_0262,LoG,gaussian_highpass,3,True,1.25,0.6071428571428571,2.618034839630127,68,112,218
scale_curve,IMG_0262,Harris,gaussian_highpass,3,True,0.5,0.43529411764705883,2.6332530975341797,37,116,85
scale_curve,IMG_0262,Harris,gaussian_highpass,3,True,0.75,0.6551724137931034,2.8862398862838745,76,116,166
scale_curve,IMG_0262,Harris,gaussian_highpass,3,True,1.0,0.6206896551724138,2.3401901721954346,72,116,217
scale_curve,IMG_0262,Harris,gaussian_highpass,3,True,1.25,0.6120689655172413,2.734017848968506,71,116,217
scale_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,0.5,0.42424242424242425,2.57444965839386,28,95,66
scale_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,0.75,0.6105263157894737,2.8374873399734497,58,95,139
scale_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,1.0,0.6947368421052632,2.485404133796692,66,95,217
scale_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,1.25,0.6210526315789474,2.5885095596313477,59,95,217
scale_curve,IMG_0262,SIFT,gaussian_highpass,3,True,0.5,0.2608695652173913,1.980674386024475,6,23,72
scale_curve,IMG_0262,SIFT,gaussian_highpass,3,True,0.75,0.43478260869565216,1.9969125390052795,10,23,70
scale_curve,IMG_0262,SIFT,gaussian_highpass,3,True,1.0,0.2608695652173913,2.443002223968506,6,23,61
scale_curve,IMG_0262,SIFT,gaussian_highpass,3,True,1.25,0.2608695652173913,2.4692509174346924,6,23,59
scale_curve,IMG_0263,Sobel,none,3,True,0.5,0.7222222222222222,2.795498847961426,26,51,36
scale_curve,IMG_0263,Sobel,none,3,True,0.75,0.6666666666666666,2.3289331197738647,34,51,59
scale_curve,IMG_0263,Sobel,none,3,True,1.0,0.7450980392156863,1.91782945394516,38,51,110
scale_curve,IMG_0263,Sobel,none,3,True,1.25,0.7843137254901961,2.035671651363373,40,51,149
scale_curve,IMG_0263,LoG,none,3,True,0.5,0.55,2.840792179107666,33,76,60
scale_curve,IMG_0263,LoG,none,3,True,0.75,0.6710526315789473,1.9939135313034058,51,76,105
scale_curve,IMG_0263,LoG,none,3,True,1.0,0.868421052631579,2.48954975605011,66,76,198
scale_curve,IMG_0263,LoG,none,3,True,1.25,0.7236842105263158,2.5055129528045654,55,76,216
scale_curve,IMG_0263,Harris,none,3,True,0.5,0.5833333333333334,2.521019697189331,35,93,60
scale_curve,IMG_0263,Harris,none,3,True,0.75,0.5268817204301075,2.349520206451416,49,93,135
scale_curve,IMG_0263,Harris,none,3,True,1.0,0.6666666666666666,2.288973808288574,62,93,216
scale_curve,IMG_0263,Harris,none,3,True,1.25,0.5591397849462365,2.6327807903289795,52,93,216
scale_curve,IMG_0263,Shi-Tomasi,none,3,True,0.5,0.5294117647058824,2.677523612976074,27,89,51
scale_curve,IMG_0263,Shi-Tomasi,none,3,True,0.75,0.5617977528089888,2.8072561025619507,50,89,113
scale_curve,IMG_0263,Shi-Tomasi,none,3,True,1.0,0.6853932584269663,2.2457239627838135,61,89,217
scale_curve,IMG_0263,Shi-Tomasi,none,3,True,1.25,0.6404494382022472,2.3592350482940674,57,89,217
scale_curve,IMG_0263,SIFT,none,3,True,0.5,0.5217391304347826,2.5046849846839905,12,23,59
scale_curve,IMG_0263,SIFT,none,3,True,0.75,0.8695652173913043,1.898979902267456,20,23,86
scale_curve,IMG_0263,SIFT,none,3,True,1.0,0.782608695652174,1.8710936903953552,18,23,91
scale_curve,IMG_0263,SIFT,none,3,True,1.25,0.6086956521739131,1.5534812808036804,14,23,88
scale_curve,IMG_0263,Sobel,ideal_lowpass,3,True,0.5,0.6470588235294118,3.2328383922576904,11,29,17
scale_curve,IMG_0263,Sobel,ideal_lowpass,3,True,0.75,0.4482758620689655,2.804346799850464,13,29,35
scale_curve,IMG_0263,Sobel,ideal_lowpass,3,True,1.0,0.7241379310344828,2.84200119972229,21,29,60
scale_curve,IMG_0263,Sobel,ideal_lowpass,3,True,1.25,0.7931034482758621,2.94004487991333,23,29,78
scale_curve,IMG_0263,LoG,ideal_lowpass,3,True,0.5,0.42857142857142855,2.603050470352173,9,45,21
scale_curve,IMG_0263,LoG,ideal_lowpass,3,True,0.75,0.4666666666666667,2.955490827560425,21,45,54
scale_curve,IMG_0263,LoG,ideal_lowpass,3,True,1.0,0.5111111111111111,2.655229091644287,23,45,111
scale_curve,IMG_0263,LoG,ideal_lowpass,3,True,1.25,0.5111111111111111,2.6642656326293945,23,45,145
scale_curve,IMG_0263,Harris,ideal_lowpass,3,True,0.5,0.55,3.0854159593582153,22,101,40
scale_curve,IMG_0263,Harris,ideal_lowpass,3,True,0.75,0.4523809523809524,2.0875449180603027,38,101,84
scale_curve,IMG_0263,Harris,ideal_lowpass,3,True,1.0,0.46534653465346537,2.2448418140411377,47,101,174
scale_curve,IMG_0263,Harris,ideal_lowpass,3,True,1.25,0.5148514851485149,2.5531492233276367,52,101,218
scale_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,0.5,0.37142857142857144,2.7392871379852295,13,77,35
scale_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,0.75,0.4,2.259221315383911,30,77,75
scale_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,1.0,0.4805194805194805,2.170652389526367,37,77,148
scale_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,1.25,0.6103896103896104,2.1113064289093018,47,77,217
scale_curve,IMG_0263,SIFT,ideal_lowpass,3,True,0.5,0.47368421052631576,1.8169745206832886,9,19,73
scale_curve,IMG_0263,SIFT,ideal_lowpass,3,True,0.75,0.6842105263157895,2.1540114879608154,13,19,98
scale_curve,IMG_0263,SIFT,ideal_lowpass,3,True,1.0,0.7894736842105263,2.4147212505340576,15,19,107
scale_curve,IMG_0263,SIFT,ideal_lowpass,3,True,1.25,0.7368421052631579,2.787158727645874,14,19,101
scale_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,0.5,0.7,2.7132469415664673,14,36,20
scale_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,0.75,0.6111111111111112,2.533731460571289,22,36,36
scale_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,1.0,0.7777777777777778,2.4688819646835327,28,36,54
scale_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,1.25,0.8055555555555556,2.2233827114105225,29,36,71
scale_curve,IMG_0263,LoG,gaussian_lowpass,3,True,0.5,0.5833333333333334,2.7788530588150024,14,46,24
scale_curve,IMG_0263,LoG,gaussian_lowpass,3,True,0.75,0.6086956521739131,2.705223798751831,28,46,82
scale_curve,IMG_0263,LoG,gaussian_lowpass,3,True,1.0,0.8478260869565217,2.2099359035491943,39,46,124
scale_curve,IMG_0263,LoG,gaussian_lowpass,3,True,1.25,0.8478260869565217,1.8843516111373901,39,46,182
scale_curve,IMG_0263,Harris,gaussian_lowpass,3,True,0.5,0.65,2.3629207611083984,26,71,40
scale_curve,IMG_0263,Harris,gaussian_lowpass,3,True,0.75,0.5915492957746479,2.6947444677352905,42,71,88
scale_curve,IMG_0263,Harris,gaussian_lowpass,3,True,1.0,0.8028169014084507,2.2783403396606445,57,71,180
scale_curve,IMG_0263,Harris,gaussian_lowpass,3,True,1.25,0.8309859154929577,2.220609426498413,59,71,216
scale_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,0.5,0.5789473684210527,2.69400691986084,22,65,38
scale_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,0.75,0.6153846153846154,2.390972852706909,40,65,85
scale_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,1.0,0.8307692307692308,2.3933154344558716,54,65,163
scale_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,1.25,0.7846153846153846,2.194636821746826,51,65,217
scale_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,0.5,0.5,2.0732975006103516,12,24,59
scale_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,0.75,0.5416666666666666,2.1670377254486084,13,24,78
scale_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,1.0,0.6666666666666666,2.1849570274353027,16,24,90
scale_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,1.25,0.6666666666666666,2.1738110780715942,16,24,86
scale_curve,IMG_0263,Sobel,ideal_highpass,3,True,0.5,0.6122448979591837,2.451931953430176,30,68,49
scale_curve,IMG_0263,Sobel,ideal_highpass,3,True,0.75,0.7647058823529411,2.496113419532776,52,68,99
scale_curve,IMG_0263,Sobel,ideal_highpass,3,True,1.0,0.8676470588235294,1.862585186958313,59,68,189
scale_curve,IMG_0263,Sobel,ideal_highpass,3,True,1.25,0.6617647058823529,2.5967304706573486,45,68,218
scale_curve,IMG_0263,LoG,ideal_highpass,3,True,0.5,0.45098039215686275,3.2133593559265137,46,113,102
scale_curve,IMG_0263,LoG,ideal_highpass,3,True,0.75,0.584070796460177,2.5491538047790527,66,113,152
scale_curve,IMG_0263,LoG,ideal_highpass,3,True,1.0,0.7168141592920354,2.4876301288604736,81,113,216
scale_curve,IMG_0263,LoG,ideal_highpass,3,True,1.25,0.5309734513274337,2.927277088165283,60,113,217
scale_curve,IMG_0263,Harris,ideal_highpass,3,True,0.5,0.5168539325842697,2.5909457206726074,46,110,89
scale_curve,IMG_0263,Harris,ideal_highpass,3,True,0.75,0.6181818181818182,2.8210055828094482,68,110,168
scale_curve,IMG_0263,Harris,ideal_highpass,3,True,1.0,0.6727272727272727,2.248732089996338,74,110,218
scale_curve,IMG_0263,Harris,ideal_highpass,3,True,1.25,0.6272727272727273,2.544966697692871,69,110,216
scale_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,0.5,0.4050632911392405,3.008639335632324,32,89,79
scale_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,0.75,0.5842696629213483,2.995083451271057,52,89,134
scale_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,1.0,0.6741573033707865,2.2386770248413086,60,89,217
scale_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,1.25,0.6067415730337079,2.851655602455139,54,89,218
scale_curve,IMG_0263,SIFT,ideal_highpass,3,True,0.5,0.37037037037037035,3.7588521242141724,10,27,75
scale_curve,IMG_0263,SIFT,ideal_highpass,3,True,0.75,0.48148148148148145,1.7954556941986084,13,27,94
scale_curve,IMG_0263,SIFT,ideal_highpass,3,True,1.0,0.4444444444444444,2.9946001768112183,12,27,89
scale_curve,IMG_0263,SIFT,ideal_highpass,3,True,1.25,0.4074074074074074,2.6784677505493164,11,27,105
scale_curve,IMG_0263,Sobel,gaussian_highpass,3,True,0.5,0.5641025641025641,2.519124984741211,22,60,39
scale_curve,IMG_0263,Sobel,gaussian_highpass,3,True,0.75,0.7166666666666667,2.2481892108917236,43,60,87
scale_curve,IMG_0263,Sobel,gaussian_highpass,3,True,1.0,0.9,1.9225371479988098,54,60,178
