scope,image_id,method,frequency_filter,pyramid_levels,nms,noise_sigma,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
noise_curve,IMG_0268,Harris,ideal_highpass,3,True,20.0,0.5148514851485149,2.6514021158218384,52,101,189
noise_curve,IMG_0268,Shi-Tomasi,ideal_highpass,3,True,0.0,0.4935064935064935,3.085220694541931,38,77,104
noise_curve,IMG_0268,Shi-Tomasi,ideal_highpass,3,True,5.0,0.4675324675324675,2.944281220436096,36,77,98
noise_curve,IMG_0268,Shi-Tomasi,ideal_highpass,3,True,10.0,0.4935064935064935,2.7339234352111816,38,77,102
noise_curve,IMG_0268,Shi-Tomasi,ideal_highpass,3,True,20.0,0.5584415584415584,2.69705867767334,43,77,138
noise_curve,IMG_0268,SIFT,ideal_highpass,3,True,0.0,0.5,4.105476379394531,9,18,57
noise_curve,IMG_0268,SIFT,ideal_highpass,3,True,5.0,0.5555555555555556,4.03168797492981,10,18,62
noise_curve,IMG_0268,SIFT,ideal_highpass,3,True,10.0,0.3888888888888889,4.017714023590088,7,18,60
noise_curve,IMG_0268,SIFT,ideal_highpass,3,True,20.0,0.5,2.8004581928253174,9,18,52
noise_curve,IMG_0268,Sobel,gaussian_highpass,3,True,0.0,0.58,2.825148820877075,29,50,82
noise_curve,IMG_0268,Sobel,gaussian_highpass,3,True,5.0,0.58,2.5528650283813477,29,50,86
noise_curve,IMG_0268,Sobel,gaussian_highpass,3,True,10.0,0.62,3.062803030014038,31,50,88
noise_curve,IMG_0268,Sobel,gaussian_highpass,3,True,20.0,0.52,2.476080060005188,26,50,92
noise_curve,IMG_0268,LoG,gaussian_highpass,3,True,0.0,0.5425531914893617,2.817950963973999,51,94,125
noise_curve,IMG_0268,LoG,gaussian_highpass,3,True,5.0,0.5319148936170213,2.867790699005127,50,94,130
noise_curve,IMG_0268,LoG,gaussian_highpass,3,True,10.0,0.5212765957446809,3.083916425704956,49,94,124
noise_curve,IMG_0268,LoG,gaussian_highpass,3,True,20.0,0.5319148936170213,3.054476737976074,50,94,143
noise_curve,IMG_0268,Harris,gaussian_highpass,3,True,0.0,0.56,2.734567165374756,56,100,155
noise_curve,IMG_0268,Harris,gaussian_highpass,3,True,5.0,0.53,2.608846664428711,53,100,160
noise_curve,IMG_0268,Harris,gaussian_highpass,3,True,10.0,0.55,2.636104106903076,55,100,157
noise_curve,IMG_0268,Harris,gaussian_highpass,3,True,20.0,0.54,2.842640519142151,54,100,186
noise_curve,IMG_0268,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.4470588235294118,2.794962525367737,38,85,120
noise_curve,IMG_0268,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.49411764705882355,2.794962525367737,42,85,113
noise_curve,IMG_0268,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.4823529411764706,2.7719740867614746,41,85,109
noise_curve,IMG_0268,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.5294117647058824,2.7719740867614746,45,85,140
noise_curve,IMG_0268,SIFT,gaussian_highpass,3,True,0.0,0.3684210526315789,2.989405632019043,7,19,62
noise_curve,IMG_0268,SIFT,gaussian_highpass,3,True,5.0,0.42105263157894735,2.837391972541809,8,19,62
noise_curve,IMG_0268,SIFT,gaussian_highpass,3,True,10.0,0.5263157894736842,2.2696414589881897,10,19,68
noise_curve,IMG_0268,SIFT,gaussian_highpass,3,True,20.0,0.42105263157894735,3.4192434549331665,8,19,65
noise_curve,IMG_0269,Sobel,none,3,True,0.0,0.5897435897435898,2.6550238132476807,23,39,47
noise_curve,IMG_0269,Sobel,none,3,True,5.0,0.5641025641025641,2.8119373321533203,22,39,46
noise_curve,IMG_0269,Sobel,none,3,True,10.0,0.5897435897435898,2.96885085105896,23,39,49
noise_curve,IMG_0269,Sobel,none,3,True,20.0,0.6666666666666666,2.880131244659424,26,39,60
noise_curve,IMG_0269,LoG,none,3,True,0.0,0.5409836065573771,1.9806612730026245,33,61,79
noise_curve,IMG_0269,LoG,none,3,True,5.0,0.5409836065573771,1.9368606805801392,33,61,85
noise_curve,IMG_0269,LoG,none,3,True,10.0,0.5573770491803278,1.9269719123840332,34,61,95
noise_curve,IMG_0269,LoG,none,3,True,20.0,0.5573770491803278,2.2986245155334473,34,61,104
noise_curve,IMG_0269,Harris,none,3,True,0.0,0.5333333333333333,2.4634071588516235,40,75,121
noise_curve,IMG_0269,Harris,none,3,True,5.0,0.5466666666666666,2.4446451663970947,41,75,129
noise_curve,IMG_0269,Harris,none,3,True,10.0,0.49333333333333335,2.4484660625457764,37,75,128
noise_curve,IMG_0269,Harris,none,3,True,20.0,0.48,2.6000890731811523,36,75,142
noise_curve,IMG_0269,Shi-Tomasi,none,3,True,0.0,0.4864864864864865,2.810758590698242,36,74,99
noise_curve,IMG_0269,Shi-Tomasi,none,3,True,5.0,0.5135135135135135,2.6880857944488525,38,74,105
noise_curve,IMG_0269,Shi-Tomasi,none,3,True,10.0,0.4864864864864865,2.483555555343628,36,74,105
noise_curve,IMG_0269,Shi-Tomasi,none,3,True,20.0,0.527027027027027,2.8765175342559814,39,74,116
noise_curve,IMG_0269,SIFT,none,3,True,0.0,0.7058823529411765,1.7373566627502441,12,17,55
noise_curve,IMG_0269,SIFT,none,3,True,5.0,0.7058823529411765,2.164717972278595,12,17,56
noise_curve,IMG_0269,SIFT,none,3,True,10.0,0.7647058823529411,2.467451572418213,13,17,57
noise_curve,IMG_0269,SIFT,none,3,True,20.0,0.7058823529411765,1.7081732749938965,12,17,51
noise_curve,IMG_0269,Sobel,ideal_lowpass,3,True,0.0,0.48,2.8659340143203735,12,25,34
noise_curve,IMG_0269,Sobel,ideal_lowpass,3,True,5.0,0.48,2.5986170768737793,12,25,33
noise_curve,IMG_0269,Sobel,ideal_lowpass,3,True,10.0,0.44,2.510667324066162,11,25,34
noise_curve,IMG_0269,Sobel,ideal_lowpass,3,True,20.0,0.44,2.510667324066162,11,25,35
noise_curve,IMG_0269,LoG,ideal_lowpass,3,True,0.0,0.5151515151515151,2.9158151149749756,17,33,52
noise_curve,IMG_0269,LoG,ideal_lowpass,3,True,5.0,0.5151515151515151,2.9386789798736572,17,33,54
noise_curve,IMG_0269,LoG,ideal_lowpass,3,True,10.0,0.48484848484848486,2.8466811180114746,16,33,54
noise_curve,IMG_0269,LoG,ideal_lowpass,3,True,20.0,0.45454545454545453,3.23140549659729,15,33,50
noise_curve,IMG_0269,Harris,ideal_lowpass,3,True,0.0,0.43529411764705883,2.5398809909820557,37,85,89
noise_curve,IMG_0269,Harris,ideal_lowpass,3,True,5.0,0.43529411764705883,2.5938355922698975,37,85,88
noise_curve,IMG_0269,Harris,ideal_lowpass,3,True,10.0,0.4588235294117647,2.7148005962371826,39,85,89
noise_curve,IMG_0269,Harris,ideal_lowpass,3,True,20.0,0.4823529411764706,2.563777208328247,41,85,96
noise_curve,IMG_0269,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.5166666666666667,2.7921142578125,31,60,78
noise_curve,IMG_0269,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.5,2.865383744239807,30,60,78
noise_curve,IMG_0269,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.4666666666666667,2.666853666305542,28,60,73
noise_curve,IMG_0269,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5166666666666667,2.7921142578125,31,60,81
noise_curve,IMG_0269,SIFT,ideal_lowpass,3,True,0.0,0.47058823529411764,2.8978224992752075,8,17,60
noise_curve,IMG_0269,SIFT,ideal_lowpass,3,True,5.0,0.5294117647058824,3.067349433898926,9,17,59
noise_curve,IMG_0269,SIFT,ideal_lowpass,3,True,10.0,0.5294117647058824,2.910475969314575,9,17,59
noise_curve,IMG_0269,SIFT,ideal_lowpass,3,True,20.0,0.5294117647058824,2.7249417304992676,9,17,58
noise_curve,IMG_0269,Sobel,gaussian_lowpass,3,True,0.0,0.5333333333333333,2.6802910566329956,16,32,30
noise_curve,IMG_0269,Sobel,gaussian_lowpass,3,True,5.0,0.6333333333333333,2.8501667976379395,19,32,30
noise_curve,IMG_0269,Sobel,gaussian_lowpass,3,True,10.0,0.5862068965517241,2.803997039794922,17,32,29
noise_curve,IMG_0269,Sobel,gaussian_lowpass,3,True,20.0,0.5483870967741935,2.3263607025146484,17,32,31
noise_curve,IMG_0269,LoG,gaussian_lowpass,3,True,0.0,0.6216216216216216,2.58743953704834,23,37,61
noise_curve,IMG_0269,LoG,gaussian_lowpass,3,True,5.0,0.5675675675675675,2.4831531047821045,21,37,59
noise_curve,IMG_0269,LoG,gaussian_lowpass,3,True,10.0,0.5675675675675675,2.492155075073242,21,37,59
noise_curve,IMG_0269,LoG,gaussian_lowpass,3,True,20.0,0.5675675675675675,2.404078245162964,21,37,60
noise_curve,IMG_0269,Harris,gaussian_lowpass,3,True,0.0,0.509090909090909,2.5772616863250732,28,55,76
noise_curve,IMG_0269,Harris,gaussian_lowpass,3,True,5.0,0.5818181818181818,2.3743152618408203,32,55,81
noise_curve,IMG_0269,Harris,gaussian_lowpass,3,True,10.0,0.5636363636363636,2.4702718257904053,31,55,76
noise_curve,IMG_0269,Harris,gaussian_lowpass,3,True,20.0,0.5454545454545454,2.3743152618408203,30,55,83
noise_curve,IMG_0269,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.49056603773584906,2.410197615623474,26,53,80
noise_curve,IMG_0269,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.49056603773584906,2.383514642715454,26,53,78
noise_curve,IMG_0269,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.49056603773584906,2.4307501316070557,26,53,76
noise_curve,IMG_0269,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.4716981132075472,2.358002185821533,25,53,77
noise_curve,IMG_0269,SIFT,gaussian_lowpass,3,True,0.0,0.5,3.312896251678467,10,20,54
noise_curve,IMG_0269,SIFT,gaussian_lowpass,3,True,5.0,0.5,3.3238959312438965,10,20,53
noise_curve,IMG_0269,SIFT,gaussian_lowpass,3,True,10.0,0.45,3.238671064376831,9,20,53
noise_curve,IMG_0269,SIFT,gaussian_lowpass,3,True,20.0,0.45,2.9881556034088135,9,20,50
noise_curve,IMG_0269,Sobel,ideal_highpass,3,True,0.0,0.5357142857142857,2.540523886680603,30,56,83
noise_curve,IMG_0269,Sobel,ideal_highpass,3,True,5.0,0.6071428571428571,2.3559765815734863,34,56,91
noise_curve,IMG_0269,Sobel,ideal_highpass,3,True,10.0,0.6428571428571429,2.5593698024749756,36,56,93
noise_curve,IMG_0269,Sobel,ideal_highpass,3,True,20.0,0.6607142857142857,2.954575538635254,37,56,105
noise_curve,IMG_0269,LoG,ideal_highpass,3,True,0.0,0.5851063829787234,2.281682252883911,55,94,146
noise_curve,IMG_0269,LoG,ideal_highpass,3,True,5.0,0.6170212765957447,2.3397555351257324,58,94,149
noise_curve,IMG_0269,LoG,ideal_highpass,3,True,10.0,0.574468085106383,2.4918922185897827,54,94,144
noise_curve,IMG_0269,LoG,ideal_highpass,3,True,20.0,0.5531914893617021,2.3326802253723145,52,94,152
noise_curve,IMG_0269,Harris,ideal_highpass,3,True,0.0,0.6593406593406593,2.858907103538513,60,91,164
noise_curve,IMG_0269,Harris,ideal_highpass,3,True,5.0,0.6813186813186813,2.9675596952438354,62,91,157
noise_curve,IMG_0269,Harris,ideal_highpass,3,True,10.0,0.6483516483516484,2.7392427921295166,59,91,161
noise_curve,IMG_0269,Harris,ideal_highpass,3,True,20.0,0.6703296703296703,2.669689416885376,61,91,177
noise_curve,IMG_0269,Shi-Tomasi,ideal_highpass,3,True,0.0,0.5068493150684932,2.6547412872314453,37,73,125
noise_curve,IMG_0269,Shi-Tomasi,ideal_highpass,3,True,5.0,0.5753424657534246,2.68437922000885,42,73,129
noise_curve,IMG_0269,Shi-Tomasi,ideal_highpass,3,True,10.0,0.5753424657534246,2.762818217277527,42,73,129
noise_curve,IMG_0269,Shi-Tomasi,ideal_highpass,3,True,20.0,0.6301369863013698,2.2806477546691895,46,73,139
noise_curve,IMG_0269,SIFT,ideal_highpass,3,True,0.0,0.3888888888888889,2.518514633178711,7,18,55
noise_curve,IMG_0269,SIFT,ideal_highpass,3,True,5.0,0.4444444444444444,2.568224787712097,8,18,54
noise_curve,IMG_0269,SIFT,ideal_highpass,3,True,10.0,0.5,2.508148193359375,9,18,51
noise_curve,IMG_0269,SIFT,ideal_highpass,3,True,20.0,0.6666666666666666,2.8279571533203125,12,18,58
noise_curve,IMG_0269,Sobel,gaussian_highpass,3,True,0.0,0.717391304347826,2.065195083618164,33,46,84
noise_curve,IMG_0269,Sobel,gaussian_highpass,3,True,5.0,0.6521739130434783,2.161454916000366,30,46,89
noise_curve,IMG_0269,Sobel,gaussian_highpass,3,True,10.0,0.6956521739130435,2.5641696453094482,32,46,93
noise_curve,IMG_0269,Sobel,gaussian_highpass,3,True,20.0,0.6739130434782609,2.4575822353363037,31,46,96
noise_curve,IMG_0269,LoG,gaussian_highpass,3,True,0.0,0.4945054945054945,2.4744086265563965,45,91,137
noise_curve,IMG_0269,LoG,gaussian_highpass,3,True,5.0,0.5494505494505495,2.4214993715286255,50,91,142
noise_curve,IMG_0269,LoG,gaussian_highpass,3,True,10.0,0.5164835164835165,2.3635430335998535,47,91,146
noise_curve,IMG_0269,LoG,gaussian_highpass,3,True,20.0,0.5384615384615384,2.42427921295166,49,91,155
noise_curve,IMG_0269,Harris,gaussian_highpass,3,True,0.0,0.5625,2.77833890914917,54,96,164
noise_curve,IMG_0269,Harris,gaussian_highpass,3,True,5.0,0.5729166666666666,2.7588579654693604,55,96,161
noise_curve,IMG_0269,Harris,gaussian_highpass,3,True,10.0,0.6145833333333334,2.7588579654693604,59,96,170
noise_curve,IMG_0269,Harris,gaussian_highpass,3,True,20.0,0.625,2.616419553756714,60,96,177
noise_curve,IMG_0269,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.5189873417721519,2.7389931678771973,41,79,126
noise_curve,IMG_0269,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.5822784810126582,2.781612753868103,46,79,135
noise_curve,IMG_0269,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.5443037974683544,2.9431865215301514,43,79,138
noise_curve,IMG_0269,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.5316455696202531,2.9131789207458496,42,79,132
noise_curve,IMG_0269,SIFT,gaussian_highpass,3,True,0.0,0.35,2.023452043533325,7,20,54
noise_curve,IMG_0269,SIFT,gaussian_highpass,3,True,5.0,0.45,2.0862808227539062,9,20,58
noise_curve,IMG_0269,SIFT,gaussian_highpass,3,True,10.0,0.5,2.1866824626922607,10,20,60
noise_curve,IMG_0269,SIFT,gaussian_highpass,3,True,20.0,0.55,2.4695849418640137,11,20,57
