scope,image_id,capture_group,visible_blur,notes,method,frequency_filter,pyramid_levels,nms,repeatability,matching_accuracy,localization_error_px,matching_error_px,runtime_ms,reference_keypoints,scene_keypoints,raw_reference_keypoints,raw_scene_keypoints,repeated_points,accepted_matches,correct_matches
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,ideal_highpass,3,True,0.6138613861386139,nan,2.476622700691223,nan,387.3786999993172,101,137,106,140,62,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,ideal_highpass,3,True,0.5714285714285714,nan,2.721263885498047,nan,418.3058999997229,98,147,108,152,56,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,ideal_highpass,3,True,0.5063291139240507,nan,2.48965060710907,nan,400.0429999996413,79,107,85,110,40,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,ideal_highpass,3,True,0.5789473684210527,1.0,2.571532726287842,2.571532726287842,1042.51849999946,19,52,24,53,11,1,1
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,gaussian_highpass,1,True,0.6904761904761905,nan,2.5474934577941895,nan,290.38849999960803,42,67,50,70,29,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,gaussian_highpass,1,True,0.5555555555555556,nan,2.218885660171509,nan,329.46699999956763,81,99,86,101,45,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,gaussian_highpass,1,True,0.5384615384615384,nan,2.5754363536834717,nan,366.01340000015625,91,149,99,153,49,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,gaussian_highpass,1,True,0.49382716049382713,nan,2.335375666618347,nan,319.7795000005499,81,108,85,112,40,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,gaussian_highpass,1,True,1.0,nan,3.609633207321167,nan,836.579000000711,4,28,6,30,4,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,gaussian_highpass,2,True,0.6875,nan,2.5474934577941895,nan,371.35310000030586,48,75,56,78,33,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,gaussian_highpass,2,True,0.5760869565217391,nan,2.1980581283569336,nan,394.5611999997709,92,124,97,125,53,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,gaussian_highpass,2,True,0.5757575757575758,nan,2.43788743019104,nan,401.144800000111,99,154,107,159,57,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,gaussian_highpass,2,True,0.573170731707317,nan,2.473479986190796,nan,417.2376999995322,82,118,87,121,47,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,gaussian_highpass,2,True,0.6666666666666666,0.0,3.609633207321167,353.86041259765625,1018.6996999991607,9,38,11,40,6,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,gaussian_highpass,3,True,0.7142857142857143,nan,2.5474934577941895,nan,399.0072999995391,49,79,57,82,35,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,gaussian_highpass,3,True,0.5714285714285714,nan,2.1346086263656616,nan,393.29819999966276,98,129,104,130,56,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,gaussian_highpass,3,True,0.5673076923076923,nan,2.43788743019104,nan,454.97809999960737,104,159,112,164,59,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,gaussian_highpass,3,True,0.6,nan,2.548248291015625,nan,389.0452000005098,85,120,90,123,51,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,gaussian_highpass,3,True,0.47368421052631576,nan,3.3493919372558594,nan,1034.1162999993685,19,51,22,53,9,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,none,1,True,0.43902439024390244,nan,2.6122117042541504,nan,53.72949999946286,41,43,45,43,18,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,none,1,True,0.5,nan,2.342803955078125,nan,53.31029999979364,54,70,56,71,27,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,none,1,True,0.5,nan,2.594161033630371,nan,82.82280000003084,76,114,84,116,38,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,none,1,True,0.44155844155844154,nan,2.3566051721572876,nan,72.61350000044331,77,94,82,97,34,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,none,1,True,0.6666666666666666,nan,1.7334741353988647,nan,457.1067999995648,3,17,4,18,2,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,none,2,True,0.4418604651162791,nan,2.411740779876709,nan,55.63960000017687,43,45,47,45,19,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,none,2,True,0.5333333333333333,nan,2.1055259704589844,nan,57.10030000045663,60,76,62,79,32,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,none,2,True,0.5375,nan,2.561053514480591,nan,98.83189999982278,80,123,88,126,43,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,none,2,True,0.4375,nan,2.2342851161956787,nan,88.41120000033698,80,100,85,103,35,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,none,2,True,0.625,1.0,2.580899238586426,1.9703470468521118,602.6359000006778,8,23,9,24,5,2,2
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,none,3,True,0.4418604651162791,nan,2.411740779876709,nan,67.15019999955985,43,45,47,45,19,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,none,3,True,0.515625,nan,1.922396183013916,nan,68.31229999988864,64,80,67,84,33,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,none,3,True,0.5308641975308642,nan,2.546862840652466,nan,94.63940000023285,81,123,90,126,43,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,none,3,True,0.45,nan,2.3407517671585083,nan,90.68659999957163,80,101,85,104,36,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,none,3,True,0.5,1.0,2.1420634388923645,1.9703470468521118,638.5368000001108,16,39,18,40,8,2,2
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,ideal_lowpass,1,True,0.35294117647058826,0.0,2.8772974014282227,160.71282958984375,225.21809999943798,18,17,18,17,6,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,ideal_lowpass,1,True,0.46153846153846156,nan,2.322256088256836,nan,255.1194999996369,26,49,26,50,12,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,ideal_lowpass,1,True,0.3870967741935484,nan,2.7352495193481445,nan,286.5784999994503,62,69,67,71,24,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,ideal_lowpass,1,True,0.48,nan,2.470768451690674,nan,273.65349999945465,50,65,55,65,24,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,ideal_lowpass,1,True,0.5,0.5,2.044610619544983,5.429769515991211,577.4300999992192,4,22,4,23,2,2,1
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,ideal_lowpass,2,True,0.42105263157894735,0.0,2.969437003135681,160.71282958984375,313.0684999996447,24,19,24,19,8,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,ideal_lowpass,2,True,0.4666666666666667,0.0,2.1498449444770813,335.5427551269531,287.14249999939057,30,56,31,57,14,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,ideal_lowpass,2,True,0.4657534246575342,nan,2.7987942695617676,nan,347.6332000000184,73,83,81,85,34,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,ideal_lowpass,2,True,0.5357142857142857,nan,2.712796926498413,nan,331.069199999547,56,81,63,81,30,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,ideal_lowpass,2,True,0.46153846153846156,1.0,1.9798436164855957,2.4473440647125244,723.0779999999868,13,35,14,36,6,1,1
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,ideal_lowpass,3,True,0.36363636363636365,0.0,2.969437003135681,160.71282958984375,328.9024000005156,25,22,25,22,8,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,ideal_lowpass,3,True,0.42424242424242425,0.0,2.1498449444770813,335.5427551269531,296.5494000000035,33,57,34,58,14,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,ideal_lowpass,3,True,0.46153846153846156,nan,2.7811903953552246,nan,350.57140000026266,78,88,86,90,36,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,ideal_lowpass,3,True,0.4918032786885246,nan,2.712796926498413,nan,350.4461000002266,61,84,68,84,30,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,ideal_lowpass,3,True,0.4444444444444444,1.0,2.382577061653137,2.4473440647125244,751.638599999751,18,41,19,42,8,1,1
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,gaussian_lowpass,1,True,0.38095238095238093,0.0,2.554190516471863,155.62586975097656,293.7675000002855,30,21,31,22,8,2,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,gaussian_lowpass,1,True,0.38235294117647056,0.0,2.4929990768432617,157.25009155273438,248.34779999946477,34,48,36,49,13,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,gaussian_lowpass,1,True,0.5471698113207547,nan,2.5213215351104736,nan,326.49399999991147,53,64,57,67,29,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,gaussian_lowpass,1,True,0.5416666666666666,0.0,2.336470365524292,330.7757873535156,303.52750000020023,48,56,52,57,26,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,gaussian_lowpass,1,True,0.42857142857142855,0.0,3.7775180339813232,22.305625915527344,577.5729999995747,7,22,7,23,3,2,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,gaussian_lowpass,2,True,0.36363636363636365,0.0,2.4408375024795532,155.62586975097656,362.53620000024966,31,22,33,23,8,2,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,gaussian_lowpass,2,True,0.42857142857142855,0.0,2.7639920711517334,157.25009155273438,351.8485000004148,35,54,39,56,15,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,gaussian_lowpass,2,True,0.5084745762711864,nan,2.46651554107666,nan,371.8965999996726,59,68,66,72,30,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,gaussian_lowpass,2,True,0.5172413793103449,0.0,2.439982056617737,330.7757873535156,366.70239999966725,58,62,62,63,30,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,gaussian_lowpass,2,True,0.5333333333333333,0.0,2.559034526348114,36.234127044677734,726.4124000002994,15,29,16,30,8,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,gaussian_lowpass,3,True,0.34782608695652173,0.0,2.4408375024795532,155.62586975097656,357.7142999993157,32,23,34,25,8,2,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,gaussian_lowpass,3,True,0.43243243243243246,0.0,2.6284955739974976,157.25009155273438,317.39329999982147,37,57,41,59,16,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,gaussian_lowpass,3,True,0.5,nan,2.46651554107666,nan,379.672600000049,60,73,68,77,30,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,gaussian_lowpass,3,True,0.5245901639344263,0.0,2.6246975660324097,330.7757873535156,381.84480000018084,61,65,65,66,32,1,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,gaussian_lowpass,3,True,0.5,0.0,2.559034526348114,6.495292663574219,815.1652999995349,20,37,21,38,10,3,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,ideal_highpass,1,True,0.5909090909090909,nan,2.2589657306671143,nan,282.45200000037585,44,69,47,69,26,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,ideal_highpass,1,True,0.5512820512820513,nan,2.5497426986694336,nan,290.478300000359,78,102,81,104,43,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,ideal_highpass,1,True,0.4883720930232558,nan,2.478008508682251,nan,322.3608000007516,86,115,95,119,42,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,ideal_highpass,1,True,0.42857142857142855,nan,3.095900058746338,nan,299.2796999997154,63,88,68,91,27,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,ideal_highpass,1,True,0.6,nan,4.105476379394531,nan,846.9476000000213,5,25,6,26,3,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,ideal_highpass,2,True,0.5535714285714286,nan,2.293776512145996,nan,373.870800000077,56,86,59,86,31,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,ideal_highpass,2,True,0.532608695652174,nan,2.5497426986694336,nan,344.788299999891,92,122,96,127,49,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,ideal_highpass,2,True,0.4742268041237113,nan,2.478008508682251,nan,393.5068000000683,97,128,107,132,46,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,ideal_highpass,2,True,0.4931506849315068,nan,3.085220694541931,nan,363.07880000003934,73,103,79,106,36,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,ideal_highpass,2,True,0.6,nan,2.7500637769699097,nan,1068.3810000000449,10,44,12,45,6,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,ideal_highpass,3,True,0.603448275862069,nan,2.293776512145996,nan,378.7568999996438,58,92,61,92,35,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,ideal_highpass,3,True,0.5151515151515151,nan,2.586336135864258,nan,357.48010000042996,99,127,103,133,51,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,ideal_highpass,3,True,0.4752475247524752,nan,2.478008508682251,nan,417.2351000006529,101,133,111,137,48,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,ideal_highpass,3,True,0.4935064935064935,nan,3.085220694541931,nan,403.5075000001598,77,104,83,107,38,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,ideal_highpass,3,True,0.5,nan,4.105476379394531,nan,1080.0461999997424,18,57,22,59,9,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,gaussian_highpass,1,True,0.5777777777777777,nan,2.6890069246292114,nan,344.00620000087656,45,72,48,73,26,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,gaussian_highpass,1,True,0.5,nan,3.1806888580322266,nan,334.3101000000388,78,94,82,95,39,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,gaussian_highpass,1,True,0.4772727272727273,nan,2.6563045978546143,nan,354.1005999995832,88,137,96,141,42,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,gaussian_highpass,1,True,0.41025641025641024,nan,3.000999093055725,nan,366.3348000000042,78,109,85,112,32,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,gaussian_highpass,1,True,0.5,nan,2.3290370106697083,nan,866.5493999997125,4,32,4,33,2,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,gaussian_highpass,2,True,0.5714285714285714,nan,2.6890069246292114,nan,424.1695000000618,49,80,52,81,28,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,gaussian_highpass,2,True,0.5617977528089888,nan,2.962509870529175,nan,405.54880000036064,89,120,93,123,50,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,gaussian_highpass,2,True,0.5578947368421052,nan,2.732816219329834,nan,446.9184999998106,95,150,103,154,53,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,gaussian_highpass,2,True,0.43902439024390244,nan,2.9286274909973145,nan,432.43580000034854,82,117,88,120,36,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,gaussian_highpass,2,True,0.4444444444444444,nan,2.0588709712028503,nan,1084.3933000005563,9,45,9,46,4,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Sobel,gaussian_highpass,3,True,0.58,nan,2.825148820877075,nan,425.6350999994538,50,82,53,83,29,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",LoG,gaussian_highpass,3,True,0.5425531914893617,nan,2.817950963973999,nan,433.9569000003394,94,125,100,129,51,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Harris,gaussian_highpass,3,True,0.56,nan,2.734567165374756,nan,440.21840000004886,100,155,108,159,56,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",Shi-Tomasi,gaussian_highpass,3,True,0.4470588235294118,nan,2.794962525367737,nan,455.04580000033457,85,120,91,123,38,0,0
main_grid,IMG_0268,strong side view,noticeable,"Strong rotation, softer image and rolled inner margin.",SIFT,gaussian_highpass,3,True,0.3684210526315789,nan,2.989405632019043,nan,1098.732100000234,19,62,20,63,7,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,none,1,True,0.6216216216216216,nan,2.6550238132476807,nan,46.760100000028615,37,46,46,47,23,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,none,1,True,0.48,0.0,1.9402000904083252,162.74468994140625,47.39440000048489,50,66,58,69,24,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,none,1,True,0.5428571428571428,nan,2.5542510747909546,nan,77.77869999972609,70,114,83,116,38,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,none,1,True,0.4861111111111111,nan,2.9087631702423096,nan,73.35349999993923,72,92,84,95,35,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,none,1,True,1.0,1.0,1.1491306722164154,1.9230613708496094,473.07439999985945,4,25,5,26,4,2,2
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,none,2,True,0.5897435897435898,nan,2.6550238132476807,nan,66.22169999991456,39,47,48,49,23,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,none,2,True,0.5535714285714286,0.0,1.9806612730026245,162.74468994140625,62.24999999994907,56,76,64,80,31,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,none,2,True,0.5616438356164384,nan,2.4821691513061523,nan,103.28120000031049,73,121,87,123,41,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,none,2,True,0.4864864864864865,nan,2.7735055685043335,nan,87.79560000039055,74,97,87,100,36,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,none,2,True,0.8888888888888888,1.0,1.53982675075531,2.4841978549957275,561.8041999996422,9,33,10,36,8,5,5
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,none,3,True,0.5897435897435898,nan,2.6550238132476807,nan,65.18610000057379,39,47,48,50,23,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,none,3,True,0.5409836065573771,0.0,1.9806612730026245,162.74468994140625,66.17649999952846,61,79,69,84,33,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,none,3,True,0.5333333333333333,nan,2.4634071588516235,nan,101.40709999996034,75,121,89,123,40,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,none,3,True,0.4864864864864865,nan,2.810758590698242,nan,138.78500000009808,74,99,87,102,36,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,none,3,True,0.7058823529411765,1.0,1.7373566627502441,2.6433520317077637,702.5570000005246,17,55,19,59,12,4,4
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,ideal_lowpass,1,True,0.5,0.0,3.104489803314209,163.76853942871094,270.8400999999867,18,25,19,25,9,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,ideal_lowpass,1,True,0.6153846153846154,nan,3.066679000854492,nan,227.60250000010274,26,44,27,45,16,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,ideal_lowpass,1,True,0.417910447761194,0.0,2.7114964723587036,153.509033203125,295.5280000005587,67,72,70,74,28,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,ideal_lowpass,1,True,0.46808510638297873,nan,2.865383744239807,nan,323.8594999993438,47,61,55,61,22,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,ideal_lowpass,1,True,0.5,1.0,3.107781767845154,2.8003664016723633,620.0306999999157,4,35,4,37,2,1,1
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,ideal_lowpass,2,True,0.5,0.0,2.8659340143203735,163.76853942871094,303.70700000003126,24,31,25,32,12,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,ideal_lowpass,2,True,0.5666666666666667,nan,2.9158151149749756,nan,293.7822000003507,30,48,32,50,17,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,ideal_lowpass,2,True,0.4375,nan,2.5398809909820557,nan,327.40089999970223,80,84,84,87,35,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,ideal_lowpass,2,True,0.5454545454545454,0.0,2.865383744239807,209.94798278808594,457.8554999998232,55,73,63,74,30,2,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,ideal_lowpass,2,True,0.46153846153846156,nan,2.9971271753311157,nan,921.5749999993932,13,51,14,55,6,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,ideal_lowpass,3,True,0.48,0.0,2.8659340143203735,163.76853942871094,414.81000000021595,25,34,26,35,12,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,ideal_lowpass,3,True,0.5151515151515151,nan,2.9158151149749756,nan,387.8912999998647,33,52,35,55,17,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,ideal_lowpass,3,True,0.43529411764705883,nan,2.5398809909820557,nan,465.0934999999663,85,89,89,92,37,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,ideal_lowpass,3,True,0.5166666666666667,0.0,2.7921142578125,142.88302612304688,386.7785000002186,60,78,68,79,31,3,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,ideal_lowpass,3,True,0.47058823529411764,nan,2.8978224992752075,nan,829.6688000000358,17,60,19,65,8,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,gaussian_lowpass,1,True,0.52,0.0,2.619263172149658,161.79676818847656,352.74590000062744,29,25,31,26,13,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,gaussian_lowpass,1,True,0.625,nan,2.4316822290420532,nan,321.89130000006116,32,53,37,56,20,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,gaussian_lowpass,1,True,0.4489795918367347,nan,2.616124987602234,nan,345.57569999924453,49,66,56,69,22,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,gaussian_lowpass,1,True,0.5,nan,2.4113681316375732,nan,324.35850000001665,42,63,51,64,21,0,0
